user,date,tweet
PearlElisabeth,2022-12-27 07:19:19+00:00,"I’ve seen a couple of tweets about people who have been saving money and it was withdrawn without their notice. 

One of the things that you should sign up for with your bank are sms alerts- in the event that someone makes a transaction on your account…1/2

#TosuulaStep"
AxisBankSupport,2022-12-27 07:16:55+00:00,"@RadiaAkash Hi Akash, we understand the inconvenience you may have faced. Please DM us your registered contact number and we will get back at the earliest. Also please note, as part of the resolution process, our executives will never ask you to initiate any financial transaction or (1/2)"
Kaushalan6567,2022-12-27 07:15:37+00:00,dear @HDFC_Bank how to check Our Emi on Debit card transaction ?
PiseSarang,2022-12-27 07:10:17+00:00,"I have a question, in mergers we have swap ratio, so consider hdfc and hdfc bank they have a swap ratio of 1:1.68 so what if I own only 1 stock of hdfc how will i get the 0.68 share of hdfc bank...will my money be lost in the transaction ?

#nifty50 #banknifty #stockmarketcrash"
KeEquityBank,2022-12-27 07:09:24+00:00,"@JuliusKingora @Safaricom_Care Hi, Sorry for the trouble experienced. Please share the transaction amount and date via DM, we shall check and offer support.
https://t.co/uJrto50nXT
Notably, you've share personal details on a public eye. We recommend you delete the post for security reasons."
mosh_money,2022-12-27 07:07:33+00:00,"@kudahelp_ng  @cenbank Hello
I woke up to several transaction on my @joinkuda bank app and I didn't sanction any of the transfers, while three were reversed, the two conducted this morning weren't reversed please help fasten up the reversal thanks. 2011**3739 act no."
MichaelAGSE,2022-12-27 07:04:07+00:00,"@fcmb_help 
Am done with u guys...
It ends this week..since u can't reactivate my bank app or sort it out,I can't be Mr.atm  every time I have to make a transaction..."
mosh_money,2022-12-27 07:03:55+00:00,"@kudahelp_ng Hello
I woke up to several transaction on my kuda bank app and I didn't sanction any of the transfers, while three were reversed, the two conducted this morning weren't reversed please help fasten up the reversal thanks. 2011**3739 act no."
Michael_Guzman1,2022-12-27 07:03:04+00:00,"@ChaseSupport for a new Chase bank app update,you should add the feature when sending money to others,(zelle) for example,the ability to cancel a money transaction sent to a person,once money is sent,there should be a message that says you have 30 seconds to cancel transaction."
Kiyans21,2022-12-27 06:58:18+00:00,"When trying to withdraw all money,bank  official telling, account is inoperative, however transaction happened in Oct 2022.
Mean behavior
Indian Bank defense colony branch
#defensecoloney 
#indianbank
#rbi"
TheOfficialSBI,2022-12-27 06:57:20+00:00,@Nrnsaheb2 We regret the inconvenience caused. Please raise the complaint at https://t.co/FQRPosD8Ji  Raise Complaint or Request &gt;&gt; https://t.co/3Tsj9qkwN1 Payment Under ​ATM Related &gt;&gt; Payment gateway Related &gt;&gt; Account debited twice for the same online transaction through debit (1/3)
paytmbankcare,2022-12-27 06:55:31+00:00,"@murad7860 Hi Murad, your UPI transaction of Rs. 7500 with reference number 2XXXX8126 done on 25 Dec 2022 has been successfully processed from our end.

Please note that any service/refund related issue can only be addressed by the merchant according to their service/delivery policy.(1/2)"
Brightik25,2022-12-27 06:52:04+00:00,"@cenbank @ecobank_nigeria I made a card transaction from my eco bank savings account 2840018949 to my eco bank current account  2840019094 Onu Ikechukwu Bright since 6th of November 2022, I was debited but was not credited. Please respond to this ASAP."
NiicoAlex,2022-12-27 06:51:43+00:00,"@UBACares @UBAGroup   people do complain about UBA but I have always been saying UBA is a nice bank,but i think you guys are starting to prove them right. I made 3 transaction yesterday and this morning to fund my sportybet account,i have been debited and account wasn't funded"
paytmbankcare,2022-12-27 06:51:02+00:00,"@Rajatsi41350329 Hi Rajat, we are unable to fetch details from the given information. Kindly share the Paytm order/ transaction id via DM so that we may assist you in a better way. Thanks! https://t.co/BEb65hc2Id"
up_skills2020,2022-12-27 06:50:21+00:00,"@StanChart @CRED_support I am asking support in transaction for mentioned UTR nos. But SC bank is not giving response. Its really hopelss to deal with sc. Need urgent support for below UTR no Trascaction
UTR number : IN6BT221208106KX 
UTR number : AXNFCN0184499191"
AneelIqbal_,2022-12-27 06:50:01+00:00,"A possible solution to dollar smuggling could be closing exchange companies altogether and only using bank clearing for FX transactions. If you want to buy something or go on holiday, go to the bank, show the document, and get your FX transaction cleared on the spot."
AxisBankSupport,2022-12-27 06:49:42+00:00,"@santosh_ks79 Hi Santosh, we understand the inconvenience you may have faced. Please DM us the details of your concern  and we will get back at the earliest. Also please note, as part of the resolution process, our executives will never ask you to initiate any financial transaction or (1/2)"
ssrathour609,2022-12-27 06:49:26+00:00,@TechnoFino brother please help on my bank of baroda select card fraud transaction done and I have complaint to there email and everywhere they are not responding and their recovery team is talking rudely..@bobcreditcard @RBIsays @RBI
TheOfficialSBI,2022-12-27 06:48:57+00:00,@SumanThakur2001 We regret the inconvenience caused. Please register a complaint in this regard at this link    https://t.co/YdGUw4ByCT    as Personal Segment/Individual Customer under category- General Banking&gt;Branch Related&gt;&gt;Repeated visits to the branch for completing a transaction (1/3)
Billzonair77,2022-12-27 06:41:58+00:00,@TimelineCR7 Ronaldo looking at a transaction from his bank account for another Rolls Royce he definitely didn’t need https://t.co/FUhmUoBVas
blessedolu01,2022-12-27 06:32:41+00:00,"@@accessbank_help my failed transaction since 9th of December is still pending, even went to your bank again to lodge the same complaint still nothing is done, stressing me untop my own money 🙄 please do the needful asap and refund my money I beg oo"
blessedolu01,2022-12-27 06:32:12+00:00,"@accessbank_help my failed transaction since 9th of December is still pending, even went to your bank again to lodge the same complaint still nothing is done, stressing me untop my own money 🙄 please do the needful asap and refund my money I beg oo"
Blindqtt,2022-12-27 06:29:15+00:00,"@iVizionVFX message paypal telling them u were hacked and tell ur parents to call theyre bank and block the account link to that paypal if u havent alr. I'm 99% sure u can refund all those payments if u ask ur bank to, they charge like a 30 dollar fee on each transaction tho"
who__aw,2022-12-27 06:28:44+00:00,"I don’t know what is the issue with you and the bank. Just keep this in mind, after the 30th day(since complain), i am going to register a complain with RBI Ombudsman. I have sent you the screenshot in the mail again of the failed transaction from morning
@PaisaBazaar_in 
(3)"
HDFCBank_Cares,2022-12-27 06:28:37+00:00,"@arsuresh Hi Suresh, we sincerely regret the inconvenience caused to you. We have investigated the mentioned disputed transaction and necessary response has been already shared with you on your registered email id on date December 15, 2022 from our email id"
Kiyans21,2022-12-27 06:23:09+00:00,"Trying to withdraw money from Indian Bank, when bank official came to know I am withdrawing my all money, telling bank if inoperative can't withdraw anything, though my account is active done transaction in Oct 2022.
Mean behavior
#indianbank 
#RBI"
makemytripcare,2022-12-27 06:20:30+00:00,"@NITINGUPTA1012 As requested If a refund is still not received please share your bank statement in PDF format from the date of transaction to date - Thanks, Ajay  https://t.co/jq6HypUQKH"
AxisBankSupport,2022-12-27 06:19:48+00:00,"@omkar_joshi_9 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
TheOfficialSBI,2022-12-27 06:18:06+00:00,@RishavS50088144 Please note that the amount of the disputed transaction was credited in your bank account on 19/12/2022.
Shree_est,2022-12-27 06:17:29+00:00,"i inform  that, BSE StARMF is  on transactions date for 27 to 29 July 2022 failed transaction don't solve case till day.
l am Clinte  Zerodha trade in coin web.
5 month waiting refund amount don't credit my bank account."
danspena,2022-12-27 06:17:00+00:00,"FRM MENTEE: This farmer took time but never gave up+now closed deal-I had no bis knowledge,was soft which took time 2 get over,but persevered+now have multiple deals in pipeline.Fired 1st law firm mid-transaction-1st bank dropped out day of closing+we still closed (DSP:WTF-GREAT)"
heIpfullandlord,2022-12-27 06:11:48+00:00,"@Co11egeLandlord He's also taking on a lot more risk than you are in this transaction, and there's no guarantee he'll net $80k. Your check is cash in the bank!"
prishimohan,2022-12-27 06:10:23+00:00,@OYO4U On what basis I contact the bank as they also need something to check any transaction id ??? Nothing is provided by your https://t.co/WPHf5ynNC0 is saying when amount will settle then only we can help you
airtelbank,2022-12-27 06:07:10+00:00,"@nt9703376 We would request you to kindly share your transaction details (ID, date, time and amount) via DM/inbox to assist you further. -MV
  https://t.co/P982uaMbW3"
AxisBankSupport,2022-12-27 06:05:12+00:00,"@Abhishe69661807 you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
naha_payal,2022-12-27 06:03:01+00:00,"@ICICIBank @ICICIBank_Care this bank is shit pathetic &amp; so as the workers,bloody fools, don't trust dem, gud fr nothing, i hv tweeted about the transaction &amp; have sent the required details asked by them,yet no action taken or no1 even contacted, don't knw if it will ever resolve https://t.co/eCNbxDodu4"
Dammykeys2,2022-12-27 06:01:16+00:00,@favouredmukiiga @CarolPrim3 @UgEquityBank They are busy stealing customers money. Its why we aint receiving transaction messages😳am leaving this bank as soon as possible.
HDFCBank_Cares,2022-12-27 05:59:06+00:00,"@Raviyosingh details:
1. Last 4 digits of your Account, Debit card Or Credit card used for doing the transaction
2. Transaction Date and Amount
3. Date and Amount refunded by the Merchant
4. Mode of refund (NEFT/IMPS/UPI etc.) used by the Merchant
5. Refund reference number and invoice"
jio_bank,2022-12-27 05:58:07+00:00,"@YathishNanjund1 mentioned transaction is settled with beneficiary person/merchant/biller. Even after the cooling period is over. For further assistance on chargeback or dispute, kindly reach out to your remitter bank (Canara Bank) - Gita (2/2)"
Ifechuk59297252,2022-12-27 05:57:12+00:00,@ZenithBank am tired of you bank. Cant u people fix ur network? U guys keep on debating someone when the transaction didnt go through. Am tied cant keep complaining everyday.
SanjibDas3,2022-12-27 05:56:09+00:00,"@IRCTCofficial site aapka na chale and dosh Bank Server? Totally unfair. Fyi: I made this transaction from IRCTC Wallet only. The fund was supposed to be debited from your wallet. How could you show the Faliure Reason as ""No response From Bank?"" @RBI isn't it unfair to you too? https://t.co/Wy4UW1FAzY"
